total_Mo,pic_intensite,ratio_actif,ratio_passif,ratio_upload,presence
-0.17341642782639866,-0.03748917452693722,-0.016726305259265745,0.018115549056765635,-0.2578581909427794,0.806506192055421
-0.19799708371161356,0.11657560738272725,-0.02400394757345532,0.02539358075350913,0.5019731220280561,-1.445906069771178
-0.316351445822172,-0.26943831639605753,-0.016726305279253374,0.018115549056765635,0.18751329686396778,0.806506192055421
-0.25471469243919737,-0.2292797011072758,-0.016726305260457184,0.018115549056765635,0.09075777416514884,-0.8425813567819105
2.5481416087221302,0.24949670075257882,-0.016728711072129483,0.018117954999306237,0.24403388469709686,0.6053979543923317
-0.2759270687758807,-0.2604868382439364,-0.05895900040863773,0.060350503820793856,0.511938045498467,-1.6067926599016493
-0.31891684863946335,-0.27086135999233607,-0.016726305290836126,0.018115549056765635,-0.8661647767295166,0.806506192055421
-0.3191403482835932,-0.2697261751333145,-0.05895900040863773,0.06035050378974823,0.5119380440333844,-1.6067926599016493
-0.119206104833684,-0.1937291470560357,-0.01672630525899808,0.018115549056765635,-0.9750690818616328,0.806506192055421
-0.32356729147550706,-0.2730179790803341,-0.05895900040863773,0.018115549056765635,-1.481183328928792,-1.6067926599016493
0.21813880505508756,0.6014782931750113,-0.01714387947152348,0.018533145611630625,-0.726628956814256,0.7591866067229293
2.140094039339942,0.29196979314656407,-0.016726305258318204,0.018115549056765635,-1.3832749931267982,0.806506192055421
-0.3213003665136186,-0.2725908338573076,-0.05895900040863773,0.060350503757136256,0.36968487925465404,-1.6067926599016493
-0.3121214549651334,-0.2662207985747816,-0.01672630527149372,0.018115549056765635,0.05858961027148174,0.806506192055421
-0.28646132808603936,-0.2685654544185685,-0.05895900040863773,0.06035050381989093,0.5119380454558572,-1.6067926599016493
-0.17453966600580564,0.4802317287540748,-0.016698855750978375,0.018088098079812997,-1.0224896745774226,-1.40568442223856
-0.3157157453897513,-0.25957683320357555,-0.05895900040863773,0.06035050380467659,0.5119380447378725,-1.6067926599016493
-0.30027705006851857,-0.2692293866674032,-0.01672630526476195,0.018115549056765635,1.1459385921608647,0.806506192055421
-0.32356729147550706,-0.2730179790803341,-0.05895900040863773,0.018115549056765635,-1.481183328928792,-1.6067926599016493
-0.24382921940254895,0.017317736181938864,-0.017246927143229646,0.018636198795175776,-0.5240245138370355,0.7503829629401401
-0.3190546076496493,-0.27189672286988953,-0.05895900040863773,0.060350503790398524,0.5209695981033916,-1.6067926599016493
-0.30062395882594006,-0.19886185405664245,-0.018155985738111058,0.019545306023596627,-0.3665387551415859,0.5048438355607872
-0.32356729147550706,-0.2730179790803341,-0.05895900040863773,0.018115549056765635,-1.481183328928792,-1.6067926599016493
0.3677612337510606,0.765769024581588,-0.01672630525847586,0.018115549056765635,0.5738065970308768,0.806506192055421
-0.3014390329695404,-0.26831938162704233,-0.05895900040863773,0.06035050381712709,0.5119380453254273,-1.6067926599016493
-0.307396392665239,-0.24271852554260487,-0.020333454888109007,0.021722891674071515,-0.14388714383374474,0.6019893401946522
-0.2806255837665206,-0.2582420043816177,-0.016726305261784945,0.018115549056765635,-0.46456637813321927,0.806506192055421
-0.16048968195652583,0.24167344313519085,-0.016726305259185763,0.018115549056765635,0.2568386787417424,0.806506192055421
-0.27312166393303094,-0.06832255959344963,-0.016726305261260115,0.018115549056765635,-1.1883157047708832,0.806506192055421
-0.14909155885332595,-0.12025552581261463,-0.03338945750419934,0.03477959284662719,0.7773053417260933,-0.2833707088284174
-0.32091901800365064,-0.2702392136892322,-0.024833014736629737,0.02622269221906084,-0.2154351588717442,0.2319112273037374
-0.30703728649545736,-0.2708288598123232,-0.016726305267422387,0.018115549056765635,1.814688580735199,0.806506192055421
-0.32356729147550706,-0.2730179790803341,-0.05895900040863773,0.018115549056765635,-1.481183328928792,-1.6067926599016493
-0.10490715007328683,-0.20125758161187815,-0.018013082147966777,0.019402394793454063,-1.254811620057358,0.696810789693736
1.0971116045363793,0.10234981430280042,-0.016726305258363352,0.018115549056765635,-1.382200398283603,0.806506192055421
-0.04658952784198049,0.39175927443470604,-0.016946037868734803,0.01833529342326355,-0.8869454784707784,-1.204576184575471
-0.3052822941052756,-0.27045742918360444,-0.017742163616602667,0.019131461759279687,1.4796591040773501,0.7260628969901852
